0.918708,0.915617
1.036356,0.749763
0.930859,0.761312
0.860040,0.808261
0.490450,0.837604
0.830377,0.863678
0.542410,0.734045
0.377791,0.196762
0.989519,0.787167
0.230691,0.507520
0.913182,1.008964
0.489626,0.710310
0.296656,0.227504
1.003189,0.923668
0.537063,0.789278
0.543205,0.834448
0.011296,0.496219
0.571197,0.856249
0.572445,0.834247
0.110034,0.560738
0.928871,0.828346
0.677075,0.789356
0.460595,0.797970
0.606153,0.649704
0.306487,0.126742
0.046536,0.538868
0.217865,0.514928
0.209504,0.518566
0.051569,0.498997
0.906899,0.857930
0.094131,0.509737
0.403887,0.082362
0.255446,0.536274
0.935095,0.931742
0.338206,0.193134
1.091638,0.777329
0.265262,0.128557
0.537455,0.829003
0.615808,0.856363
0.494309,0.687734
0.349844,0.237019
0.377395,0.174543
0.122194,0.620230
0.343471,0.100104
0.850709,0.846627
0.055668,0.669301
0.160208,0.416485
0.648005,0.773316
0.003093,0.566677
0.119839,0.574868
0.418774,0.146407
0.392857,0.132879
0.562561,0.875093
0.179582,0.512566
0.284110,0.190538
0.173739,0.629906
0.923264,0.909659
0.993363,0.897943
0.580286,0.790653
0.376529,0.198820
0.989670,0.796966
0.588437,0.774329
0.139233,0.505563
0.390374,0.194940
0.387957,0.093291
0.830164,0.751638
0.446673,0.848730
0.443814,0.189014
0.627943,0.756970
0.908670,0.757665
0.994993,0.808649
0.493820,0.741752
1.009345,0.883511
0.943295,0.891002
0.437110,0.106376
0.311434,0.180337
0.192265,0.526846
0.907569,0.877156
0.116036,0.570023
0.086896,0.523128
0.341202,0.166944
0.643664,0.722856
0.552278,0.894368
0.396291,0.255944
0.440773,0.197205
0.213914,0.585349
0.259658,0.148754
0.289040,0.137807
0.118452,0.531523
0.905124,0.771369
0.588931,0.844864
0.201033,0.443707
0.932787,0.907327
0.955939,0.893964
0.610367,0.786794
0.830885,0.886819
0.241190,0.468319
0.915550,0.883595
0.114004,0.593140
0.481309,0.741594
0.287950,0.237125
0.070817,0.505257
0.183639,0.581364
1.007290,0.809384
0.413414,0.764272
0.314173,0.123801
1.028610,0.932603
0.411901,0.145483
0.929147,0.943629
0.195200,0.450545
0.044242,0.560231
0.194808,0.549940
0.944858,0.909510
0.125957,0.494888
0.406833,0.159012
0.487158,0.755385
0.415804,0.770123
0.506380,0.221040
0.583588,0.861300
0.904295,0.870839
1.062707,0.841906
0.127103,0.449834
0.090626,0.561759
0.187646,0.414950
0.578506,0.723040
0.576182,0.752227
0.156146,0.570717
0.150846,0.454177
0.901323,0.861336
0.580147,0.824121
0.311167,0.078437
0.594103,0.733063
0.129701,0.502794
0.610324,0.751696
0.322604,0.196634
0.441029,0.269861
0.203988,0.514699
1.071761,0.816292
0.312485,0.146327
0.578751,0.765973
0.147342,0.494199
0.327027,0.109734
0.169476,0.472762
0.867542,0.883881
0.109636,0.590552
0.094077,0.569975
0.688127,0.716094
0.509469,0.816174
0.972139,0.768333
0.212913,0.543835
0.962903,0.908058
0.304829,0.119195
0.415533,0.147595
0.134505,0.099414
0.212533,0.528958
0.105501,0.490807
0.387034,0.146432
0.167318,0.576092
0.557963,0.815175
0.854701,0.840775
0.099429,0.549365
0.542182,0.892355
0.431057,0.121027
0.408694,0.828211
0.528107,0.815142
0.595731,0.742426
0.219353,0.499538
0.955054,0.948867
0.999690,0.859359
0.444413,0.800139
0.973505,0.812814
0.951005,0.753903
0.228028,0.258506
0.396117,0.061824
0.319420,0.153390
0.611765,0.714540
0.474376,0.775231
0.526286,0.875856
1.003113,0.854547
0.492243,0.708149
0.416433,0.201081
1.005245,0.749356
0.253564,0.052647
0.964962,0.968937
0.908363,0.790602
0.514623,0.740523
0.354742,0.159488
0.367675,0.179930
1.014730,0.794298
0.163444,0.604151
0.324059,0.123542
0.889374,0.838519
0.542797,0.761484
0.418963,0.780253
0.484254,0.795216
0.618309,0.804645
0.504694,0.753674
0.582802,0.753362
0.416589,0.121981
0.936018,0.811224
0.896886,0.890034
0.549467,0.889288
0.408792,0.147970
0.317531,0.093487
0.093107,0.519669
0.907473,0.883340
0.376519,0.136685
0.455493,0.146384
0.515943,0.826599
0.349867,0.285074
0.957152,0.843179
0.513397,0.768542
1.013056,0.801791
0.564383,0.764147
0.210754,0.569899
0.929687,0.842638
0.960085,0.780616
0.162469,0.383961
0.605600,0.780027
0.199242,0.505698
0.651157,0.867335
0.616949,0.819012
0.167434,0.591163
0.908095,0.829623
0.059515,0.447370
0.368900,0.155535
0.156491,0.544816
0.265796,0.143847
0.970262,0.671097
0.433617,0.841092
0.562106,0.786649
0.432433,0.163643
0.840565,0.802249
0.317290,0.171244
0.916499,0.854592
0.487432,0.778985
0.170206,0.573425
0.264351,0.467266
0.126772,0.546725
0.943796,0.785315
1.043604,0.941455
0.571927,0.686632
0.510747,0.765254
0.620128,0.753004
0.964225,0.902466
0.391070,0.116551
0.541337,0.826538
0.918251,0.888502
0.137191,0.590710
0.407037,0.183925
0.409131,0.228877
0.989044,0.856180
0.952840,0.737997
0.320811,0.231644
0.568015,0.827153
0.534209,0.805125
0.950651,0.833928
0.391955,0.102684
0.926771,0.936830
0.338668,0.113631
0.618670,0.846852
0.962963,0.802711
0.813221,0.861405
0.183232,0.506205
0.566044,0.752224
0.497174,0.757887
0.169526,0.512995
0.871408,0.952724
0.155976,0.452046
0.641562,0.846636
0.157095,0.544379
0.418651,0.747286
0.481637,0.111215
0.551128,0.816037
0.546981,0.777694
0.131291,0.532839
0.219154,0.468041
0.584117,0.766756
0.037402,0.510094
0.884979,0.945824
0.885411,0.844555
0.920160,0.856959
0.993315,0.753316
0.265289,0.224978
0.935990,0.838387
0.907145,0.818994
0.380671,0.279907
0.348770,0.206225
0.447335,0.721143
1.005063,0.931809
0.472239,0.741609
0.107911,0.571353
0.955190,0.799338
0.069055,0.495830
0.602098,0.772557
0.612177,0.841154
0.924975,0.812683
0.332655,0.156124
0.476678,0.793562
0.579997,0.851727
0.355156,0.171750
0.856184,0.840842
