0.793917,0.799462,0
0.784175,0.836285,0
0.180688,0.197857,1
0.238247,0.223807,1
0.199127,0.199797,1
0.792717,0.229656,1
0.804114,0.795399,0
0.204409,0.823245,1
0.829216,0.814533,0
0.228282,0.205425,1
0.159100,0.806428,1
0.824639,0.514639,1
0.198727,0.812422,1
0.805151,0.439128,1
0.790903,0.983003,1
0.172447,0.796348,1
0.172452,0.798000,1
0.596812,0.207636,1
0.802386,0.184019,1
0.192013,0.160816,1
0.753672,0.791796,0
0.816969,0.788663,0
0.203722,0.225925,1
0.772155,0.184410,1
0.190273,0.181876,1
0.813273,0.188618,1
0.790153,0.820879,0
0.193111,0.806318,1
0.818914,0.829939,0
0.046065,0.462630,1
0.221977,0.190973,1
0.822098,0.799598,0
0.809327,0.797283,0
0.802156,0.787333,0
0.216969,0.155062,1
0.588261,0.834299,1
0.161498,0.800703,1
0.786291,0.192336,1
0.774373,0.835011,0
0.199638,0.804598,1
0.819842,0.811457,0
0.724854,0.304613,1
0.474138,0.423981,1
0.812214,0.785324,0
0.173282,0.817448,1
0.185056,0.211920,1
0.201911,0.767773,1
0.818815,0.861949,0
0.405898,0.591113,1
0.227270,0.218616,1
0.192975,0.190401,1
0.793296,0.208801,1
0.183177,0.192735,1
0.779077,0.774626,0
0.181755,0.216128,1
0.816620,0.784328,0
0.231128,0.223857,1
0.219530,0.226539,1
0.784671,0.810602,0
0.177852,0.235342,1
0.787603,0.173646,1
0.196577,0.203807,1
0.811509,0.772782,0
0.175247,0.807960,1
0.201649,0.804398,1
0.772357,0.192487,1
0.726753,0.804329,0
0.212279,0.818393,1
0.788170,0.145689,1
0.242819,0.795578,1
0.795415,0.827609,0
0.241119,0.833686,1
0.801695,0.212895,1
0.194831,0.787886,1
0.196434,0.171055,1
0.210890,0.806034,1
0.800441,0.831414,0
0.189800,0.799965,1
0.178667,0.197258,1
0.204145,0.190289,1
0.212064,0.791592,1
0.198944,0.187862,1
0.816101,0.174201,1
0.792172,0.818295,0
0.798114,0.787887,0
0.813679,0.204400,1
0.184275,0.210750,1
0.227949,0.814258,1
0.809667,0.757014,0
0.221667,0.827856,1
0.186666,0.203399,1
0.805475,0.825693,0
0.768057,0.500238,1
0.226707,0.209913,1
0.786079,0.208223,1
0.174197,0.794042,1
0.790547,0.801981,0
0.769136,0.827425,0
0.215965,0.182598,1
0.794918,0.194562,1
0.218725,0.198347,1
0.798859,0.198996,1
0.817267,0.809538,0
0.982684,0.142115,1
0.758683,0.819051,0
0.206160,0.785097,1
0.785311,0.198690,1
0.806327,0.214551,1
0.209299,0.763034,1
0.785815,0.805087,0
0.191074,0.839653,1
0.535268,0.297027,1
0.767620,0.196483,1
0.801178,0.803097,0
0.522043,0.519452,1
0.804014,0.789387,0
0.141411,0.241059,1
0.804232,0.202960,1
0.181528,0.810934,1
0.812150,0.162268,1
0.197121,0.804299,1
0.677709,0.814474,1
0.184201,0.787316,1
0.807503,0.220611,1
0.798166,0.184872,1
0.223016,0.837708,1
0.780394,0.178021,1
0.784678,0.814618,0
0.774529,0.207597,1
0.201912,0.807503,1
0.818637,0.206641,1
0.803220,0.200221,1
0.192999,0.176265,1
0.830103,0.786110,0
0.784315,0.191513,1
0.168023,0.796586,1
0.223472,0.374646,1
0.510310,0.836567,1
0.790542,0.794935,0
0.192518,0.785073,1
0.165966,0.811487,1
0.829701,0.193631,1
0.775034,0.208057,1
0.221368,0.801489,1
0.779640,0.198815,1
0.194808,0.783593,1
0.794790,0.754557,0
0.213819,0.825520,1
0.077241,0.837914,1
0.165436,0.811262,1
0.225069,0.170880,1
0.220533,0.794108,1
0.206596,0.781407,1
0.788334,0.764860,0
0.823510,0.232280,1
0.293821,0.895549,1
0.805560,0.835620,0
0.213962,0.144910,1
0.945969,0.243129,1
0.238498,0.197583,1
0.331649,0.832261,1
0.204275,0.798615,1
0.195093,0.798932,1
0.740429,0.821713,0
0.798953,0.229691,1
0.214686,0.172070,1
0.219229,0.175110,1
0.779794,0.834738,0
0.215876,0.208404,1
0.837284,0.822466,0
0.831560,0.195044,1
0.797241,0.208838,1
0.775851,0.195867,1
0.221591,0.824971,1
0.820702,0.808513,0
0.181618,0.831255,1
0.220319,0.191932,1
0.806775,0.778132,0
0.838388,0.195177,1
0.794407,0.808192,0
0.186542,0.788518,1
0.804266,0.821567,0
0.200911,0.186968,1
0.192048,0.191212,1
0.788748,0.180383,1
0.791356,0.215437,1
0.205494,0.799233,1
0.824572,0.184485,1
0.798806,0.825486,0
0.798415,0.213054,1
0.188835,0.794791,1
0.833028,0.149672,1
0.197294,0.195851,1
0.796284,0.217481,1
0.215962,0.804010,1
0.217066,0.205166,1
0.189066,0.236992,1
0.185013,0.195569,1
0.198986,0.838899,1
0.308273,0.352989,1
0.780718,0.822460,0
0.783801,0.197713,1
0.174660,0.766967,1
0.194540,0.805093,1
0.797044,0.799559,0
0.207033,0.780251,1
0.793249,0.210728,1
0.982553,0.187007,1
0.820136,0.201395,1
0.807754,0.174331,1
0.205487,0.243242,1
0.779647,0.188186,1
0.184300,0.798535,1
0.221845,0.345186,1
0.190241,0.204326,1
0.192620,0.785273,1
0.179134,0.240478,1
0.203006,0.833414,1
0.195381,0.826950,1
0.801642,0.817300,0
0.803911,0.185036,1
0.816766,0.812732,0
0.228326,0.781740,1
0.225458,0.198738,1
0.174914,0.781296,1
0.199885,0.838281,1
0.194091,0.772558,1
0.822799,0.819187,0
0.163686,0.158267,1
0.791902,0.821421,0
0.796071,0.195785,1
0.187610,0.770288,1
0.821159,0.220041,1
0.785751,0.788911,0
0.796663,0.184956,1
0.185917,0.819201,1
0.198161,0.781712,1
0.218285,0.822869,1
0.219375,0.192318,1
0.785469,0.777447,0
0.245654,0.791145,1
0.821672,0.174128,1
0.187456,0.820411,1
0.178147,0.172398,1
0.805048,0.796659,0
0.206842,0.174792,1
0.776822,0.766724,0
0.791235,0.191876,1
0.775036,0.790459,0
0.791119,0.212877,1
0.169004,0.794936,1
0.182520,0.811662,1
0.804459,0.811418,0
0.203399,0.214036,1
0.072856,0.373602,1
0.168322,0.215208,1
0.206069,0.777282,1
0.762131,0.188369,1
0.175362,0.194621,1
0.809569,0.202420,1
0.815466,0.196525,1
0.189776,0.779718,1
0.209354,0.782330,1
0.807850,0.209194,1
0.228802,0.207048,1
0.822548,0.184676,1
0.820107,0.784957,0
0.204421,0.852857,1
0.799990,0.792208,0
0.136004,0.823482,1
0.826770,0.815028,0
0.804233,0.194828,1
0.178297,0.183492,1
0.807716,0.784774,0
0.160458,0.211501,1
0.793464,0.806081,0
0.204695,0.792621,1
0.873624,0.081109,1
0.831559,0.812200,0
0.219030,0.809059,1
0.188498,0.773664,1
0.191553,0.797066,1
0.201493,0.187459,1
0.791812,0.814269,0
0.220643,0.817266,1
0.568048,0.379070,1
0.790758,0.177599,1
0.205951,0.169841,1
0.187648,0.216460,1
0.339896,0.317916,1
0.170437,0.820061,1
0.847399,0.762096,0
0.796276,0.204009,1
0.164621,0.212497,1
0.181460,0.169020,1
0.201350,0.197232,1
0.216939,0.218396,1
0.237223,0.188157,1
0.177227,0.195492,1
0.818293,0.800844,0
0.784568,0.804379,0
0.772946,0.175288,1
0.782766,0.229987,1
0.825958,0.815735,0
0.789224,0.823565,0
0.806146,0.793190,0
