0.202861,0.216992
0.789665,0.195337
0.200192,0.826964
0.199841,0.215341
0.810890,0.202280
0.803600,0.796927
0.823498,0.781288
0.192207,0.823184
0.205487,0.843242
0.222035,0.209840
0.823219,0.814402
0.199789,0.218723
0.776393,0.796588
0.191051,0.799759
0.189882,0.792053
0.433926,0.680048
0.795759,0.834300
0.777435,0.672274
0.817426,0.818043
0.001290,0.528292
0.766416,0.219502
0.216001,0.816166
0.781956,0.819833
0.774531,0.811468
0.203200,0.210036
0.791166,0.187083
0.752765,0.815010
0.918585,0.050346
0.858053,0.209170
0.794577,0.802287
0.222241,0.233427
0.187912,0.807318
0.206971,0.823155
0.789163,0.796601
0.774502,0.791281
0.215381,0.189452
0.189937,0.179728
0.173046,0.832984
0.803821,0.197027
0.797983,0.187997
0.826508,0.204605
0.239904,0.777808
0.770975,0.800958
0.203320,0.219929
0.222462,0.198419
0.170857,0.196771
0.204490,0.805964
0.794214,0.794235
0.194793,0.795629
0.182456,0.824153
0.217008,0.795604
0.889731,0.299230
0.821507,0.813407
0.797724,0.201431
0.206286,0.832473
0.822652,0.199615
0.791414,0.806643
0.215673,0.208847
0.779567,0.804160
0.721638,0.544603
0.225880,0.194177
0.804605,0.778568
0.201141,0.797076
0.798239,0.198929
0.809348,0.182433
0.843859,0.206064
0.179736,0.796120
0.976952,0.212167
0.831133,0.203036
0.164964,0.780701
0.823345,0.803208
0.976244,0.201640
0.792257,0.195981
0.475022,0.603406
0.180997,0.761045
0.790732,0.815068
0.799790,0.175462
0.783498,0.234527
0.821037,0.193451
0.186562,0.822095
0.089753,0.077436
0.803382,0.797028
0.188013,0.224709
0.195263,0.197316
0.183312,0.198750
0.764518,0.217868
0.207362,0.752892
0.798729,0.830430
0.824993,0.839163
0.807151,0.161668
0.191363,0.826934
0.196130,0.679544
0.799339,0.788733
0.222668,0.822565
0.832685,0.194016
0.174014,0.784385
0.188750,0.828240
0.807338,0.788940
0.186933,0.816073
0.213223,0.210205
0.200235,0.210549
0.807080,0.151418
0.199919,0.199175
0.304467,0.552898
0.225077,0.471603
0.226684,0.760729
0.191029,0.204771
0.836841,0.778807
0.201834,0.782052
0.549409,0.128537
0.806172,0.786659
0.771671,0.800042
0.808721,0.811676
0.176173,0.808759
0.803493,0.169281
0.840234,0.810781
0.788551,0.774504
0.190167,0.834519
0.767527,0.813955
0.804538,0.773431
0.809054,0.789816
0.223072,0.227727
0.321305,0.515364
0.220054,0.770980
0.754392,0.233002
0.206695,0.776637
0.786525,0.834116
0.789858,0.792721
0.820131,0.755269
0.783157,0.175208
0.792542,0.782761
0.228333,0.217019
0.771775,0.216437
0.843157,0.187118
0.194217,0.802367
0.209881,0.142907
0.748375,0.813027
0.197429,0.186966
0.786897,0.201012
0.246061,0.806709
0.780432,0.188874
0.787844,0.197962
0.962214,0.208755
0.799002,0.228975
0.937562,0.963521
0.794203,0.806073
0.786608,0.224383
0.779794,0.815374
0.182570,0.810185
0.234392,0.810754
0.162978,0.772046
0.825093,0.235923
0.191740,0.181466
0.795185,0.206599
0.808814,0.802354
0.837928,0.806032
0.172475,0.798194
0.960530,0.270540
0.863849,0.513699
0.793664,0.794298
0.817729,0.824051
0.182384,0.795295
0.835270,0.168771
0.175489,0.202696
0.204946,0.215229
0.207404,0.211686
0.200674,0.805720
0.765686,0.792331
0.610770,0.553541
0.194050,0.777112
0.201698,0.784112
0.186323,0.163490
0.722694,0.413915
0.834900,0.198558
0.802897,0.198396
0.795841,0.215323
0.615517,0.129757
0.431848,0.545035
0.816602,0.211827
0.411926,0.851650
0.154358,0.791857
0.815662,0.818151
0.209473,0.181472
0.136027,0.549318
0.230978,0.229723
0.182128,0.167172
0.195268,0.803546
0.193646,0.792878
0.183790,0.824391
0.804274,0.793407
0.800684,0.798025
0.558481,0.734703
0.814895,0.220606
0.525387,0.791830
0.806188,0.205647
0.199055,0.837951
0.178950,0.158263
0.206636,0.803554
0.580438,0.376735
0.905902,0.970710
0.250358,0.823934
0.169799,0.195589
0.807935,0.240676
0.779646,0.828901
0.206842,0.774792
0.195942,0.198905
0.777888,0.778894
0.815283,0.232920
0.208948,0.189975
0.194400,0.174419
0.783550,0.780832
0.785105,0.169364
0.220606,0.204776
0.800593,0.806616
0.192031,0.806941
0.207127,0.778470
0.844159,0.187797
0.811106,0.226506
0.237376,0.208394
0.199923,0.788687
0.181022,0.822676
0.173442,0.796436
0.192743,0.778520
0.233914,0.237946
0.815198,0.178628
0.393344,0.504181
0.812292,0.802159
0.827832,0.813556
0.776060,0.791515
0.221299,0.784876
0.947644,0.238923
0.788295,0.772865
0.172251,0.804137
0.811826,0.181038
0.201171,0.815917
0.200164,0.790515
0.798426,0.766479
0.776381,0.163238
0.811877,0.809877
0.215453,0.785822
0.235648,0.808316
0.812865,0.207797
0.789801,0.162028
0.170203,0.799548
0.819447,0.742595
0.164890,0.209078
0.686066,0.310588
0.510877,0.355060
0.817043,0.217701
0.815064,0.177698
0.794917,0.778336
0.793296,0.198186
0.227569,0.202316
0.536486,0.459547
0.185304,0.172015
0.201867,0.773017
0.787450,0.834909
0.189849,0.216682
0.228227,0.215707
0.207149,0.773608
0.178285,0.200596
0.476402,0.177430
0.180981,0.213919
0.218951,0.772082
0.176365,0.795546
0.796089,0.827894
0.149734,0.596837
0.942181,0.250599
0.784897,0.147258
0.193507,0.807236
0.195342,0.781014
0.797228,0.207242
0.041253,0.099952
0.200244,0.176067
0.831474,0.804207
0.248285,0.787269
0.776600,0.213559
0.213768,0.811551
0.781295,0.768650
0.199515,0.224049
0.250166,0.236137
0.784695,0.186502
0.815087,0.191390
0.772773,0.177756
0.811530,0.202969
0.193217,0.763418
0.176891,0.214502
0.846928,0.213128
0.345697,0.698547
0.169299,0.768840
0.785053,0.743613
0.187987,0.194166
0.775326,0.205047
0.810441,0.208606
0.205405,0.801473
0.225115,0.182108
0.200359,0.253961
0.792112,0.800621
0.794710,0.189124
0.505398,0.886218
0.803537,0.189422
0.189362,0.811716
0.804557,0.829668
0.793039,0.793599
0.404743,0.448732
0.190267,0.199796
0.183083,0.816258
0.216931,0.792219
0.816983,0.775205
0.001661,0.112070
0.822016,0.794532
0.802832,0.177691
0.811522,0.777501
0.796089,0.206248
0.792989,0.162600
0.225281,0.808557
0.200633,0.802797
0.816326,0.783818
0.789522,0.780358
0.198807,0.165967
0.755102,0.195161
0.160689,0.188258
0.821851,0.211989
0.240946,0.756391
0.789583,0.767457
0.916302,0.585310
0.007085,0.596239
0.764888,0.778350
0.200188,0.796205
0.798596,0.772107
0.798739,0.152789
0.168868,0.191438
0.793077,0.813976
0.194052,0.195072
0.200974,0.222838
0.827846,0.778112
0.218055,0.798294
0.213930,0.817651
0.745170,0.207764
0.198388,0.183339
0.199379,0.771151
0.777969,0.785320
0.209354,0.788615
0.585148,0.596432
0.792464,0.258471
0.790020,0.810881
0.225371,0.821572
0.819012,0.754481
0.811095,0.214800
0.781033,0.183814
0.822979,0.197753
0.178106,0.200433
0.776591,0.184655
0.798380,0.218902
0.201027,0.183658
0.816035,0.778220
0.174122,0.779839
0.180023,0.785850
0.807927,0.202768
0.794621,0.825159
0.174341,0.803721
0.811222,0.806994
0.420382,0.959209
0.785188,0.787725
0.219268,0.208256
0.816573,0.221077
0.206984,0.801500
0.757990,0.213058
0.826201,0.800950
0.759489,0.567398
0.791098,0.157689
0.767685,0.815725
0.805850,0.192752
0.844235,0.220563
0.210171,0.768614
0.200206,0.457686
0.178711,0.772827
0.791592,0.812045
0.783530,0.842464
0.226666,0.816283
0.797545,0.218047
0.188989,0.187665
0.191954,0.140126
0.323980,0.814902
0.145933,0.206787
0.187934,0.815064
0.210559,0.776211
0.783868,0.804223
0.699922,0.321829
0.788433,0.245330
0.798369,0.174056
0.800008,0.818550
0.785150,0.218167
0.235662,0.201488
0.159674,0.206310
0.771276,0.243736
0.525076,0.147741
0.799805,0.780181
0.202691,0.807268
0.201532,0.826797
0.210848,0.183821
0.804286,0.171838
0.807308,0.175853
0.170968,0.794030
0.787889,0.806308
0.200138,0.181531
0.757441,0.844014
0.183569,0.814192
0.215387,0.798931
0.172369,0.167766
0.818434,0.195577
0.231483,0.193082
0.206257,0.201315
0.185150,0.190294
0.916695,0.976580
0.805970,0.220266
0.032592,0.066978
0.810138,0.231630
0.186218,0.209354
0.818484,0.193311
0.203871,0.814563
0.213731,0.214821
0.815505,0.193364
0.788067,0.798097
0.203840,0.231845
0.171264,0.849322
0.201466,0.778399
0.786376,0.824322
0.772738,0.201996
0.165809,0.775681
0.211083,0.187712
0.210980,0.814967
0.808172,0.808213
0.796174,0.763777
0.761359,0.175944
0.469133,0.650812
0.818540,0.186486
0.744691,0.808860
0.828617,0.816856
0.202379,0.822546
0.773758,0.771087
0.193572,0.835094
0.773158,0.201717
0.198301,0.173357
0.196673,0.529801
0.207043,0.806869
0.758610,0.778978
0.005430,0.051658
