0.789198,0.208223
0.780402,0.812053
0.170158,0.217171
0.844003,0.193647
0.823706,0.793364
0.220817,0.200570
0.742397,0.798531
0.187863,0.194780
0.831293,0.813026
0.240539,0.804222
0.189369,0.832049
0.793362,0.205251
0.195073,0.153971
0.225327,0.214199
0.501878,0.394056
0.220648,0.771480
0.180285,0.797456
0.210332,0.190188
0.522252,0.058329
0.193746,0.184080
0.140915,0.187165
0.172394,0.240118
0.779541,0.820277
0.799768,0.203481
0.817457,0.811502
0.809056,0.817421
0.799539,0.228739
0.358222,0.364883
0.181830,0.212082
0.216732,0.178675
0.797034,0.778553
0.849553,0.008684
0.791161,0.175792
0.778451,0.794255
0.770723,0.797402
0.832219,0.227772
0.770148,0.765570
0.205699,0.209321
0.199636,0.808834
0.174278,0.765653
0.801980,0.776930
0.772666,0.768637
0.797174,0.197127
0.763233,0.768459
0.783328,0.828971
0.835936,0.921982
0.816744,0.225975
0.438857,0.757132
0.761671,0.216244
0.799280,0.190725
0.785406,0.215604
0.518930,0.653395
0.171183,0.157294
0.794671,0.207883
0.207994,0.186973
0.224855,0.816229
0.183856,0.794819
0.220263,0.203160
0.189337,0.194595
0.784239,0.801473
0.177862,0.826471
0.187310,0.212904
0.774017,0.776531
0.149693,0.798644
0.198708,0.229519
0.782998,0.161238
0.804392,0.803306
0.806672,0.800765
0.283479,0.058456
0.818044,0.803131
0.205971,0.186321
0.202711,0.214570
0.794305,0.773203
0.821451,0.763739
0.276516,0.612528
0.819218,0.786916
0.808222,0.180284
0.236263,0.791508
0.816013,0.198170
0.170891,0.202774
0.684494,0.148720
0.818292,0.212023
0.781159,0.214133
0.197579,0.789164
0.782225,0.787371
0.762881,0.151239
0.214890,0.764529
0.194812,0.776091
0.189850,0.782442
0.794921,0.815855
0.220982,0.172588
0.792850,0.198723
0.203310,0.219323
0.233862,0.773313
0.800354,0.825435
0.783121,0.801734
0.178511,0.211863
0.197401,0.795908
0.203511,0.179505
0.192778,0.781589
0.797505,0.171486
0.806039,0.179268
0.382113,0.488031
0.192771,0.208329
0.223822,0.183628
0.057904,0.164944
0.195013,0.166184
0.146312,0.784591
0.943948,0.155546
0.804176,0.803898
0.811983,0.798904
0.841153,0.795146
0.217988,0.787918
0.201749,0.747089
0.191865,0.241972
0.173843,0.782557
0.230338,0.196401
0.231589,0.187765
0.983039,0.648708
