0.405997,0.710636,-1
0.803307,0.169965,1
0.781913,0.836872,3
0.790980,0.193268,1
0.205423,0.799022,2
0.799834,0.203492,1
0.199134,0.778935,2
0.794218,0.184710,1
0.796343,0.786650,3
0.776615,0.774387,3
0.195473,0.202283,0
0.555193,1.025238,-1
0.783274,0.816399,3
0.189405,0.216097,0
0.189205,0.202848,0
0.801925,0.213717,1
0.783226,0.214924,1
0.153057,0.808740,2
0.772753,0.802303,3
0.213661,0.207890,0
0.252103,0.212090,0
0.795465,0.804158,3
0.822945,0.766582,3
0.786633,0.173697,1
0.780205,0.807912,3
0.745369,0.192135,1
0.211108,0.211027,0
0.795142,0.173252,1
0.777169,0.797691,3
0.822744,0.181517,1
0.211632,0.239359,0
0.173520,0.827035,2
0.766957,0.802316,3
0.173344,0.790432,2
0.784955,0.199002,1
0.198355,0.206129,0
0.198971,0.824164,2
0.826658,0.182954,1
0.159714,0.770003,2
0.769047,0.214521,1
0.773802,0.196359,1
0.201516,0.186457,0
0.196669,0.785194,2
0.190781,0.781937,2
0.823902,0.201653,1
0.797016,0.163581,1
0.795091,0.788131,3
0.812769,0.808346,3
0.804637,0.809097,3
0.221668,0.790118,2
0.840929,0.818323,3
0.818092,0.799811,3
0.214412,0.792817,2
0.762215,0.780038,3
0.803919,0.795070,3
0.807549,0.831896,3
0.210687,0.201822,0
0.790113,0.793081,3
0.181674,0.183262,0
0.208032,0.765024,2
0.798251,0.769956,3
0.190933,0.820602,2
0.183524,0.189972,0
0.754518,0.235839,1
0.826263,0.834939,3
0.779106,0.807932,3
0.778127,0.196856,1
0.174647,0.806731,2
0.232477,0.160982,0
0.246126,0.782606,2
0.798269,0.787003,3
0.820915,0.824759,3
-0.193784,1.297734,-1
0.811713,0.812803,3
0.202170,0.765268,2
0.202662,0.807990,2
0.214737,0.194373,0
0.789111,0.236504,1
0.198996,0.823142,2
0.789292,0.199479,1
0.204588,0.204640,0
0.221702,0.807461,2
0.195740,0.788715,2
0.120240,0.933125,-1
0.791344,0.195433,1
0.198458,0.206823,0
0.794737,0.840119,3
0.808988,0.791547,3
1.057502,0.933780,-1
0.790600,0.820549,3
0.205547,0.197715,0
0.811991,0.802517,3
0.781043,0.231984,1
-0.010038,-0.489160,-1
-0.096888,0.913358,-1
0.234138,0.785535,2
0.184804,0.185800,0
0.799176,0.159072,1
0.247430,0.531073,-1
0.807304,0.818466,3
0.235745,0.191320,0
0.809830,0.843573,3
0.799479,0.187041,1
0.198965,0.837791,2
0.783439,0.800249,3
0.822523,0.158604,1
0.277213,-0.091819,-1
0.817075,0.785588,3
0.407236,0.884948,-1
0.809949,0.829491,3
0.807002,0.196410,1
0.800411,0.796847,3
0.191793,0.788725,2
0.191101,0.165279,0
0.192105,0.825164,2
0.206633,0.179057,0
0.189612,0.193182,0
0.200984,0.764488,2
0.792584,0.204556,1
0.238025,0.781802,2
0.212622,0.834380,2
0.214748,0.771706,2
0.252256,0.190716,0
0.206654,0.173337,0
0.623638,0.939565,-1
0.812388,0.821862,3
0.223148,0.222990,0
0.154501,0.770250,2
0.149462,0.769201,2
0.204640,0.208751,0
0.791377,0.815391,3
0.793012,0.806406,3
0.175614,0.802344,2
0.226035,0.231230,0
0.959638,-0.094556,-1
0.787470,0.785335,3
0.804399,0.202339,1
0.196993,0.187824,0
0.821114,0.226068,1
0.799635,0.190504,1
0.199609,0.185727,0
0.811409,0.205390,1
0.225563,0.804335,2
0.802760,0.194375,1
0.781700,0.191873,1
0.774240,0.805455,3
0.196192,0.765425,2
0.183576,0.804897,2
0.211426,0.806858,2
0.209600,0.812203,2
0.813600,0.783019,3
0.801769,0.179415,1
0.193730,0.188398,0
0.230271,0.211381,0
0.188054,0.212332,0
0.809399,0.779819,3
0.205661,0.175818,0
0.205227,0.221557,0
0.814310,0.192525,1
0.784996,0.792200,3
0.181560,0.814827,2
0.236957,0.795112,2
0.214908,0.803890,2
0.824619,0.220267,1
0.763040,0.195492,1
0.176128,0.749310,2
0.824961,0.816348,3
0.204259,0.774025,2
0.813229,0.203550,1
0.909677,0.465877,-1
0.817787,0.179112,1
0.198844,0.802169,2
0.823210,0.783238,3
0.825362,0.187120,1
0.820886,0.189927,1
0.208101,0.183089,0
0.829054,0.832540,3
0.198520,0.191814,0
0.178659,0.787839,2
0.763901,0.820944,3
0.810411,0.791519,3
0.184143,0.792801,2
0.791449,0.227161,1
0.825788,0.818079,3
0.776110,0.793963,3
0.189655,0.803559,2
0.188678,0.208187,0
0.180824,0.172950,0
0.804273,0.189659,1
0.214791,0.171610,0
0.179171,0.183751,0
0.798163,0.823429,3
0.190599,0.206410,0
0.804934,0.194198,1
0.242635,0.232338,0
0.214082,0.213083,0
0.734836,0.815896,3
0.813041,0.806803,3
0.804490,0.206495,1
0.195270,0.801781,2
0.201202,0.207766,0
0.848660,0.215715,1
0.786654,0.212476,1
0.797620,0.811572,3
0.213968,0.791122,2
0.804911,0.816104,3
0.854291,-0.016021,-1
0.203306,0.200102,0
1.343612,-0.032591,-1
0.218442,0.784486,2
0.237784,0.805893,2
0.802726,0.804898,3
0.193588,0.187850,0
0.156820,0.779105,2
0.780088,0.809319,3
0.735776,0.191402,1
0.208036,0.818352,2
0.242765,0.811946,2
0.239294,0.787284,2
0.198915,0.174062,0
-0.121273,0.072095,-1
0.204897,0.824597,2
0.198704,0.798843,2
0.200436,0.795484,2
0.133574,0.783016,2
0.789634,0.220331,1
0.545012,1.431681,-1
0.795908,0.777753,3
0.201368,0.773242,2
0.210796,0.774468,2
0.831353,0.818181,3
0.797318,0.784720,3
1.497219,-0.114818,-1
0.173190,0.193603,0
0.225267,0.172970,0
0.222582,0.189078,0
0.788075,0.800798,3
0.804990,0.803454,3
0.841993,0.792731,3
0.189397,0.221732,0
0.777543,0.213117,1
0.206170,0.824486,2
0.186003,0.182767,0
0.797043,0.199046,1
0.800626,0.228198,1
0.802281,0.820512,3
0.179082,0.824512,2
0.814670,0.201025,1
0.202211,0.170445,0
0.816470,0.775047,3
0.175835,0.222732,0
0.793890,0.206636,1
0.818659,0.208265,1
0.782794,0.829641,3
0.217315,0.808685,2
0.238119,0.783240,2
0.190988,0.202138,0
0.184543,0.195264,0
0.789207,0.220024,1
0.184522,0.811605,2
0.182786,0.822373,2
0.801711,0.957683,-1
0.785395,0.199390,1
0.514092,0.228704,-1
0.799704,0.217765,1
0.192321,0.202567,0
0.211037,0.788897,2
0.803023,0.797789,3
0.218756,1.156945,-1
0.805487,0.243242,1
1.206806,-0.032121,-1
0.216381,0.784674,2
0.806932,0.766463,3
0.783841,0.215422,1
0.861368,1.135632,-1
0.822907,0.785031,3
1.156806,1.223913,-1
0.213006,0.217169,0
0.164057,0.234941,0
0.209070,0.221930,0
0.797575,0.207867,1
0.812211,0.193532,1
0.198237,0.235553,0
0.201464,0.196995,0
0.779647,0.788186,3
0.212228,0.782722,2
0.834031,0.807050,3
0.142248,0.224571,0
0.206803,0.806965,2
0.220023,0.792609,2
0.121552,0.205676,0
0.235526,0.173273,0
0.222284,0.208038,0
0.767537,0.762433,3
0.187838,0.851066,2
0.184325,0.803212,2
0.791188,0.773026,3
0.188087,0.227489,0
0.197625,0.778807,2
0.768660,0.815801,3
0.233293,0.780026,2
0.185291,0.798171,2
0.194198,0.183348,0
0.214004,0.180997,0
-0.402555,-0.467017,-1
0.759975,0.799594,3
0.189824,0.780975,2
0.200260,0.229071,0
0.803228,0.232737,1
0.808800,0.806418,3
0.181544,0.804267,2
0.803613,0.178039,1
0.190929,0.777876,2
0.802667,0.171256,1
