0.793917,0.799462,3
0.784175,0.836285,3
0.180688,0.197857,0
0.238247,0.223807,0
0.199127,0.199797,0
0.792717,0.229656,1
0.804114,0.795399,3
0.204409,0.823245,2
0.829216,0.814533,3
0.228282,0.205425,0
0.159100,0.806428,2
0.755453,0.583721,-1
0.198727,0.812422,2
-0.035327,-0.441487,-1
0.985806,1.401492,-1
0.172447,0.796348,2
0.172452,0.798000,2
0.541411,0.136154,-1
0.802386,0.184019,1
0.192013,0.160816,0
0.753672,0.791796,3
0.816969,0.788663,3
0.203722,0.225925,0
0.772155,0.184410,1
0.190273,0.181876,0
0.813273,0.188618,1
0.790153,0.820879,3
0.193111,0.806318,2
0.818914,0.829939,3
0.086075,1.406840,-1
0.221977,0.190973,0
0.822098,0.799598,3
0.809327,0.797283,3
0.802156,0.787333,3
0.216969,0.155062,0
0.081673,1.495515,-1
0.161498,0.800703,2
0.786291,0.192336,1
0.774373,0.835011,3
0.199638,0.804598,2
0.819842,0.811457,3
-0.466125,-0.031749,-1
1.428231,-0.265401,-1
0.812214,0.785324,3
0.173282,0.817448,2
0.185056,0.211920,0
0.201911,0.767773,2
0.818815,0.861949,3
0.035404,0.811710,-1
0.227270,0.218616,0
0.192975,0.190401,0
0.793296,0.208801,1
0.183177,0.192735,0
0.779077,0.774626,3
0.181755,0.216128,0
0.816620,0.784328,3
0.231128,0.223857,0
0.219530,0.226539,0
0.784671,0.810602,3
0.177852,0.235342,0
0.787603,0.173646,1
0.196577,0.203807,0
0.811509,0.772782,3
0.175247,0.807960,2
0.201649,0.804398,2
0.772357,0.192487,1
0.726753,0.804329,3
0.212279,0.818393,2
0.788170,0.145689,1
0.242819,0.795578,2
0.795415,0.827609,3
0.241119,0.833686,2
0.801695,0.212895,1
0.194831,0.787886,2
0.196434,0.171055,0
0.210890,0.806034,2
0.800441,0.831414,3
0.189800,0.799965,2
0.178667,0.197258,0
0.204145,0.190289,0
0.212064,0.791592,2
0.198944,0.187862,0
0.816101,0.174201,1
0.792172,0.818295,3
0.798114,0.787887,3
0.813679,0.204400,1
0.184275,0.210750,0
0.227949,0.814258,2
0.809667,0.757014,3
0.221667,0.827856,2
0.186666,0.203399,0
0.805475,0.825693,3
-0.306951,1.120169,-1
0.226707,0.209913,0
0.786079,0.208223,1
0.174197,0.794042,2
0.790547,0.801981,3
0.769136,0.827425,3
0.215965,0.182598,0
0.794918,0.194562,1
0.218725,0.198347,0
0.798859,0.198996,1
0.817267,0.809538,3
1.496298,1.065321,-1
0.758683,0.819051,3
0.206160,0.785097,2
0.785311,0.198690,1
0.806327,0.214551,1
0.209299,0.763034,2
0.785815,0.805087,3
0.191074,0.839653,2
0.611734,0.898284,-1
0.767620,0.196483,1
0.801178,0.803097,3
0.555279,0.502528,-1
0.804014,0.789387,3
0.141411,0.241059,0
0.804232,0.202960,1
0.181528,0.810934,2
0.812150,0.162268,1
0.197121,0.804299,2
-0.297788,1.121926,-1
